DATE,Hour,Temperature,Aniket_Thopte
28-Jul-06,24,76.96,1350338
29-Jul-06,1,76.6,1198802
29-Jul-06,2,76.32,1115233
29-Jul-06,3,75.72,1045017
29-Jul-06,4,75.36,992238
29-Jul-06,5,75.16,980621
29-Jul-06,6,74.72,1005308
29-Jul-06,7,74.6,1112962
29-Jul-06,8,76.4,1185823
29-Jul-06,9,80.16,1340747
29-Jul-06,10,83.52,1561604
29-Jul-06,11,85.92,1779838
29-Jul-06,12,87.64,1988518
29-Jul-06,13,89,2124771
29-Jul-06,14,89.6,2246422
29-Jul-06,15,89.88,2296169
29-Jul-06,16,89.28,2205079
29-Jul-06,17,88.56,2205313
29-Jul-06,18,87.44,2235184
29-Jul-06,19,84.72,2170422
29-Jul-06,20,82.88,2069112
29-Jul-06,21,80.96,1953192
29-Jul-06,22,80.08,1860585
29-Jul-06,23,78.84,1631413
29-Jul-06,24,77.8,1386871
30-Jul-06,1,77.24,1245469
30-Jul-06,2,76.28,1118869
30-Jul-06,3,75.84,1049738
30-Jul-06,4,75.36,992238
30-Jul-06,5,74.68,953944
30-Jul-06,6,74.28,1008502
30-Jul-06,7,73.92,1088618
30-Jul-06,8,75.2,1126626
30-Jul-06,9,78.16,1227962
30-Jul-06,10,81.84,1442536
30-Jul-06,11,84.84,1650061
30-Jul-06,12,86.96,1867630
30-Jul-06,13,87.24,1945959
30-Jul-06,14,88.16,2054148
30-Jul-06,15,88.56,2160902
30-Jul-06,16,87.08,2137926
30-Jul-06,17,85.8,2129906
30-Jul-06,18,83.52,1985209
30-Jul-06,19,82.24,1976238
30-Jul-06,20,80.16,1853107
30-Jul-06,21,79.16,1841747
30-Jul-06,22,77.96,1704485
30-Jul-06,23,77.16,1533662
30-Jul-06,24,76.76,1344641
31-Jul-06,1,76.4,1181752
31-Jul-06,2,76,1104125
31-Jul-06,3,76.08,1045751
31-Jul-06,4,75.88,1009463
31-Jul-06,5,75.64,978277
31-Jul-06,6,75.28,1040462
31-Jul-06,7,75.08,1170337
31-Jul-06,8,76.04,1200603
31-Jul-06,9,79.08,1267026
31-Jul-06,10,81.92,1454674
31-Jul-06,11,84.12,1633641
31-Jul-06,12,85.84,1803839
31-Jul-06,13,86.56,1923417
31-Jul-06,14,87.16,2034518
31-Jul-06,15,86.4,2022838
31-Jul-06,16,85.36,2017200
31-Jul-06,17,85.2,2069416
31-Jul-06,18,85.08,2116108
31-Jul-06,19,84.52,2147141
31-Jul-06,20,82.36,2029717
31-Jul-06,21,79.52,1872435
31-Jul-06,22,78.48,1767451
31-Jul-06,23,77.88,1570893
31-Jul-06,24,76.76,1344641
1-Aug-06,1,76,1147710
1-Aug-06,2,75.36,1039487
1-Aug-06,3,74.68,980390
1-Aug-06,4,74,915049
1-Aug-06,5,73.44,896131
1-Aug-06,6,73.08,930416
1-Aug-06,7,72.76,1036902
1-Aug-06,8,75.04,1128101
1-Aug-06,9,79.6,1303751
1-Aug-06,10,83.28,1524100
1-Aug-06,11,85.92,1779838
1-Aug-06,12,88.16,2023966
1-Aug-06,13,89.4,2183105
1-Aug-06,14,89.72,2268785
1-Aug-06,15,90.92,2396153
1-Aug-06,16,91.12,2418037
1-Aug-06,17,91.24,2452884
1-Aug-06,18,90.72,2448424
1-Aug-06,19,88.76,2381416
1-Aug-06,20,86.04,2253441
1-Aug-06,21,83.4,2172690
1-Aug-06,22,81.76,2065171
1-Aug-06,23,80.92,1839862
1-Aug-06,24,80,1613909
2-Aug-06,1,78.96,1348174
2-Aug-06,2,78.08,1195152
2-Aug-06,3,76.96,1094249
2-Aug-06,4,76.2,1022180
2-Aug-06,5,75.76,991269
2-Aug-06,6,75.04,1013189
2-Aug-06,7,74.16,1087075
2-Aug-06,8,76.24,1184532
2-Aug-06,9,80.6,1373845
2-Aug-06,10,83.96,1600083
2-Aug-06,11,86.72,1852196
2-Aug-06,12,88.72,2059802
2-Aug-06,13,90.44,2285725
2-Aug-06,14,91.44,2369074
2-Aug-06,15,92.12,2398584
2-Aug-06,16,92.56,2435601
2-Aug-06,17,91.52,2451911
2-Aug-06,18,90.96,2458290
2-Aug-06,19,89.44,2433470
2-Aug-06,20,86.6,2284769
2-Aug-06,21,83.88,2218000
2-Aug-06,22,82.48,2121395
2-Aug-06,23,81.36,1915258
2-Aug-06,24,80.36,1682104
3-Aug-06,1,79.08,1348174
3-Aug-06,2,78.24,1215266
3-Aug-06,3,77.56,1139506
3-Aug-06,4,76.8,1055561
3-Aug-06,5,76.04,1013568
3-Aug-06,6,75.32,1044927
3-Aug-06,7,74.6,1112962
3-Aug-06,8,76.68,1214758
3-Aug-06,9,80.88,1393224
3-Aug-06,10,84.84,1652211
3-Aug-06,11,87.8,1958440
3-Aug-06,12,89.76,2165988
3-Aug-06,13,91.2,2318412
3-Aug-06,14,92.32,2380986
3-Aug-06,15,92.28,2400878
3-Aug-06,16,92.12,2438705
3-Aug-06,17,91.2,2452955
3-Aug-06,18,89.2,2383568
3-Aug-06,19,87.2,2288730
3-Aug-06,20,84.44,2207683
3-Aug-06,21,82.48,2097187
3-Aug-06,22,80.88,1949535
3-Aug-06,23,80,1742286
3-Aug-06,24,79.08,1508272
4-Aug-06,1,77.88,1266062
4-Aug-06,2,77.24,1154154
4-Aug-06,3,76.2,1049319
4-Aug-06,4,75.6,996849
4-Aug-06,5,74.96,961545
4-Aug-06,6,74.6,1012401
4-Aug-06,7,74.08,1088492
4-Aug-06,8,75.84,1202332
4-Aug-06,9,79.96,1323702
4-Aug-06,10,83.72,1572711
4-Aug-06,11,86.4,1830212
4-Aug-06,12,88.56,2048181
4-Aug-06,13,88.92,2124771
4-Aug-06,14,89.44,2243458
4-Aug-06,15,90.36,2331432
4-Aug-06,16,88.12,2209322
4-Aug-06,17,86.6,2137282
4-Aug-06,18,83.84,2026706
4-Aug-06,19,81.76,1950509
4-Aug-06,20,79.88,1811971
4-Aug-06,21,77.88,1769321
4-Aug-06,22,76.52,1620609
4-Aug-06,23,76,1474631
4-Aug-06,24,75.4,1253971
5-Aug-06,1,75.12,1105762
5-Aug-06,2,74.4,1010250
5-Aug-06,3,74.08,953856
5-Aug-06,4,73.72,908077
5-Aug-06,5,73.44,896131
5-Aug-06,6,73,921935
5-Aug-06,7,72.68,1032006
5-Aug-06,8,73.8,1061379
5-Aug-06,9,78.36,1224583
5-Aug-06,10,82.4,1465580
5-Aug-06,11,85.16,1676314
5-Aug-06,12,87.32,1933988
5-Aug-06,13,88.92,2124771
5-Aug-06,14,90,2284946
5-Aug-06,15,90.48,2361450
5-Aug-06,16,90.48,2361722
5-Aug-06,17,88.24,2201127
5-Aug-06,18,87.56,2239648
5-Aug-06,19,86.16,2208297
5-Aug-06,20,83.92,2168797
5-Aug-06,21,81.6,2059641
5-Aug-06,22,80.12,1872518
5-Aug-06,23,79.2,1679232
5-Aug-06,24,78.16,1422198
6-Aug-06,1,77.32,1232046
6-Aug-06,2,76.84,1126936
6-Aug-06,3,75.8,1047647
6-Aug-06,4,75.44,996771
6-Aug-06,5,75.08,975662
6-Aug-06,6,74.44,1013655
6-Aug-06,7,73.84,1074604
6-Aug-06,8,75.6,1161514
6-Aug-06,9,80.28,1344671
6-Aug-06,10,84.16,1620941
6-Aug-06,11,86.88,1864220
6-Aug-06,12,88.56,2048181
6-Aug-06,13,89.68,2204981
6-Aug-06,14,90.2,2313634
6-Aug-06,15,90,2314334
6-Aug-06,16,89.2,2205215
6-Aug-06,17,88.24,2201127
6-Aug-06,18,87.8,2243075
6-Aug-06,19,86.32,2231122
6-Aug-06,20,83.52,2135563
6-Aug-06,21,81.56,2059641
6-Aug-06,22,80.24,1888782
6-Aug-06,23,79.48,1691715
6-Aug-06,24,78.96,1493881
7-Aug-06,1,78.2,1286757
7-Aug-06,2,77.56,1167148
7-Aug-06,3,77.12,1100755
7-Aug-06,4,76.6,1046176
7-Aug-06,5,75.92,1002404
7-Aug-06,6,75.44,1057032
7-Aug-06,7,74.92,1140871
7-Aug-06,8,77.24,1250012
7-Aug-06,9,81.28,1424070
7-Aug-06,10,84.48,1651847
7-Aug-06,11,86.84,1861199
7-Aug-06,12,88.48,2048661
7-Aug-06,13,90.16,2265601
7-Aug-06,14,90.44,2333390
7-Aug-06,15,90.12,2348243
7-Aug-06,16,89.56,2198957
7-Aug-06,17,88.8,2218570
7-Aug-06,18,87.88,2248237
7-Aug-06,19,86.48,2241161
7-Aug-06,20,83.44,2121948
7-Aug-06,21,81.52,2040975
7-Aug-06,22,80.52,1907877
7-Aug-06,23,79.52,1691715
7-Aug-06,24,78.96,1493881
8-Aug-06,1,78.04,1269097
8-Aug-06,2,77.28,1153736
8-Aug-06,3,76.8,1080982
8-Aug-06,4,76.48,1039005
8-Aug-06,5,75.52,980958
8-Aug-06,6,74.96,1021149
8-Aug-06,7,74.48,1107570
8-Aug-06,8,76.6,1192385
8-Aug-06,9,81.12,1410358
8-Aug-06,10,84.36,1639904
8-Aug-06,11,86.92,1871043
8-Aug-06,12,88.72,2059802
8-Aug-06,13,89.84,2210037
8-Aug-06,14,90.96,2346736
8-Aug-06,15,91.48,2403480
8-Aug-06,16,90.68,2386464
8-Aug-06,17,90.56,2428069
8-Aug-06,18,88.92,2336287
8-Aug-06,19,86.32,2231122
8-Aug-06,20,83.32,2109156
8-Aug-06,21,80.16,1908608
8-Aug-06,22,78.8,1783192
8-Aug-06,23,77.88,1570893
8-Aug-06,24,77.04,1360849
9-Aug-06,1,76.48,1181602
9-Aug-06,2,75.36,1039487
9-Aug-06,3,74.92,991230
9-Aug-06,4,74.04,919681
9-Aug-06,5,73.8,901949
9-Aug-06,6,73.08,930416
9-Aug-06,7,72.48,1018084
9-Aug-06,8,74.16,1095474
9-Aug-06,9,78.48,1246221
9-Aug-06,10,82.44,1471622
9-Aug-06,11,85.56,1748487
9-Aug-06,12,87.76,1996211
9-Aug-06,13,89.48,2183105
9-Aug-06,14,90.32,2329496
9-Aug-06,15,90.04,2319061
9-Aug-06,16,90.4,2349615
9-Aug-06,17,90.72,2445697
9-Aug-06,18,90,2402802
9-Aug-06,19,88.16,2369898
9-Aug-06,20,85.4,2200738
9-Aug-06,21,82.72,2107868
9-Aug-06,22,81.48,2013209
9-Aug-06,23,80.32,1757418
9-Aug-06,24,79.24,1513525
10-Aug-06,1,77.92,1274126
10-Aug-06,2,77.64,1166198
10-Aug-06,3,76.84,1089485
10-Aug-06,4,76,1000026
10-Aug-06,5,75.4,979340
10-Aug-06,6,74.64,1008027
10-Aug-06,7,73.92,1088618
10-Aug-06,8,75.56,1161021
10-Aug-06,9,80.04,1334003
10-Aug-06,10,83.56,1573383
10-Aug-06,11,86.44,1830212
10-Aug-06,12,89,2099823
10-Aug-06,13,90,2259643
10-Aug-06,14,91.48,2369074
10-Aug-06,15,91.8,2400996
10-Aug-06,16,92.08,2438705
10-Aug-06,17,91.68,2438916
10-Aug-06,18,90.88,2459147
10-Aug-06,19,89.6,2442563
10-Aug-06,20,87.16,2309088
10-Aug-06,21,84.4,2240581
10-Aug-06,22,82.8,2128311
10-Aug-06,23,81.12,1874179
10-Aug-06,24,80.36,1682104
11-Aug-06,1,79.36,1373393
11-Aug-06,2,78.32,1224366
11-Aug-06,3,77.4,1114975
11-Aug-06,4,76.72,1050178
11-Aug-06,5,76.2,1028187
11-Aug-06,6,75.32,1044927
11-Aug-06,7,74.96,1149277
11-Aug-06,8,76.28,1184006
11-Aug-06,9,80.28,1344671
11-Aug-06,10,84.24,1624522
11-Aug-06,11,87.12,1865985
11-Aug-06,12,89.56,2167643
11-Aug-06,13,91.2,2318412
11-Aug-06,14,92.32,2380986
11-Aug-06,15,92.72,2396968
11-Aug-06,16,92.96,2433942
11-Aug-06,17,92.92,2449564
11-Aug-06,18,91.2,2453909
11-Aug-06,19,89.36,2433470
11-Aug-06,20,86.32,2267107
11-Aug-06,21,83.68,2216776
11-Aug-06,22,82.08,2089269
11-Aug-06,23,81.2,1886551
11-Aug-06,24,79.96,1612346
12-Aug-06,1,78.88,1342732
12-Aug-06,2,78.04,1195152
12-Aug-06,3,77.44,1119577
12-Aug-06,4,77.04,1085192
12-Aug-06,5,76.4,1046632
12-Aug-06,6,76.24,1107466
12-Aug-06,7,75.84,1172534
12-Aug-06,8,77.4,1265858
12-Aug-06,9,82.16,1467620
12-Aug-06,10,85.76,1766468
12-Aug-06,11,88.44,2020009
12-Aug-06,12,90.12,2208083
12-Aug-06,13,91.64,2322316
12-Aug-06,14,92.48,2380986
12-Aug-06,15,93.52,2384320
12-Aug-06,16,93,2433942
12-Aug-06,17,92,2455622
12-Aug-06,18,91.72,2466442
12-Aug-06,19,89.08,2403301
12-Aug-06,20,85.6,2229996
12-Aug-06,21,83.04,2151937
12-Aug-06,22,81.88,2070839
12-Aug-06,23,80.6,1802181
12-Aug-06,24,79.36,1523603
13-Aug-06,1,78.12,1274175
13-Aug-06,2,77.44,1156948
13-Aug-06,3,76.6,1075300
13-Aug-06,4,76.32,1035601
13-Aug-06,5,76.04,1013568
13-Aug-06,6,75.64,1062128
13-Aug-06,7,75.6,1162769
13-Aug-06,8,77,1230284
13-Aug-06,9,80.32,1350399
13-Aug-06,10,83.12,1507719
13-Aug-06,11,85.24,1682328
13-Aug-06,12,86.36,1860305
13-Aug-06,13,87.28,1950823
13-Aug-06,14,88.2,2065808
13-Aug-06,15,88.84,2187145
13-Aug-06,16,87.08,2137926
13-Aug-06,17,86,2149346
13-Aug-06,18,84.52,2057752
13-Aug-06,19,82.92,2031001
13-Aug-06,20,81.4,1940298
13-Aug-06,21,79.96,1878310
13-Aug-06,22,79.08,1789092
13-Aug-06,23,78.32,1557265
13-Aug-06,24,77.64,1408846
14-Aug-06,1,76.88,1237535
14-Aug-06,2,76.56,1112417
14-Aug-06,3,76.12,1047897
14-Aug-06,4,75.68,989022
14-Aug-06,5,75.4,979340
14-Aug-06,6,75.04,1013189
14-Aug-06,7,74.92,1140871
14-Aug-06,8,75.8,1197825
14-Aug-06,9,78.96,1267716
14-Aug-06,10,82.32,1461002
14-Aug-06,11,84.72,1646006
14-Aug-06,12,87.24,1907402
14-Aug-06,13,88.4,2067650
14-Aug-06,14,89.32,2227890
14-Aug-06,15,89.68,2277718
14-Aug-06,16,88.88,2185803
14-Aug-06,17,87.84,2221450
14-Aug-06,18,85.72,2188866
14-Aug-06,19,83.68,2090150
14-Aug-06,20,81.44,1945207
14-Aug-06,21,80.28,1920984
14-Aug-06,22,79.44,1803751
14-Aug-06,23,78.92,1652196
14-Aug-06,24,77.84,1387684
15-Aug-06,1,76.76,1222847
15-Aug-06,2,76.04,1109822
15-Aug-06,3,75.48,1036262
15-Aug-06,4,75.24,985999
15-Aug-06,5,74.72,954028
15-Aug-06,6,74.2,1009004
15-Aug-06,7,74.52,1104256
15-Aug-06,8,76.16,1186238
15-Aug-06,9,79.64,1302365
15-Aug-06,10,82.32,1461002
15-Aug-06,11,84.84,1650061
15-Aug-06,12,86.48,1859453
15-Aug-06,13,87.72,2013448
15-Aug-06,14,88.68,2150992
15-Aug-06,15,88.48,2149623
15-Aug-06,16,89.44,2191917
15-Aug-06,17,88.88,2220528
15-Aug-06,18,87.56,2239648
15-Aug-06,19,85.84,2183778
15-Aug-06,20,82.52,2045952
15-Aug-06,21,80.52,1932108
15-Aug-06,22,78.8,1783192
15-Aug-06,23,77.72,1568148
15-Aug-06,24,76.72,1338819
16-Aug-06,1,76.08,1151408
16-Aug-06,2,75.04,1023182
16-Aug-06,3,74.76,971403
16-Aug-06,4,73.8,909030
16-Aug-06,5,73.44,896131
16-Aug-06,6,73,921935
16-Aug-06,7,72.64,1026140
16-Aug-06,8,74.4,1116430
16-Aug-06,9,78.44,1228039
16-Aug-06,10,81.96,1454674
16-Aug-06,11,85,1650571
16-Aug-06,12,87.24,1907402
16-Aug-06,13,88.76,2108969
16-Aug-06,14,89.28,2227890
16-Aug-06,15,89.04,2212856
16-Aug-06,16,88.16,2207984
16-Aug-06,17,87,2145606
16-Aug-06,18,86.44,2226780
16-Aug-06,19,84.92,2169661
16-Aug-06,20,82.52,2045952
16-Aug-06,21,80.76,1952581
16-Aug-06,22,79.24,1796738
16-Aug-06,23,78.44,1566771
16-Aug-06,24,76.88,1348675
17-Aug-06,1,76.2,1157051
17-Aug-06,2,75.24,1028437
17-Aug-06,3,74.8,971403
17-Aug-06,4,74.24,926029
17-Aug-06,5,73.52,895881
17-Aug-06,6,73.56,956133
17-Aug-06,7,73.4,1063440
17-Aug-06,8,74.72,1125909
17-Aug-06,9,78.76,1253236
17-Aug-06,10,82.76,1461037
17-Aug-06,11,85.04,1642813
17-Aug-06,12,86.64,1854710
17-Aug-06,13,88.08,2034804
17-Aug-06,14,87.12,2038274
17-Aug-06,15,86.56,2027163
17-Aug-06,16,86.64,2102010
17-Aug-06,17,86.28,2126787
17-Aug-06,18,85.72,2188866
17-Aug-06,19,84.28,2134025
17-Aug-06,20,81.8,1995553
17-Aug-06,21,79.52,1872435
17-Aug-06,22,78.16,1736445
17-Aug-06,23,77.6,1558058
17-Aug-06,24,77.4,1383318
18-Aug-06,1,76.28,1167299
18-Aug-06,2,76,1104125
18-Aug-06,3,74.92,991230
18-Aug-06,4,74.8,974597
18-Aug-06,5,74.64,948239
18-Aug-06,6,74.44,1013655
18-Aug-06,7,74.24,1082111
18-Aug-06,8,74.96,1127754
18-Aug-06,9,77.64,1237372
18-Aug-06,10,80.6,1379306
18-Aug-06,11,83.24,1571150
18-Aug-06,12,85.36,1789256
18-Aug-06,13,86.92,1943553
18-Aug-06,14,88.44,2126840
18-Aug-06,15,88.52,2146562
18-Aug-06,16,88.48,2215408
18-Aug-06,17,88,2223235
18-Aug-06,18,87.28,2236497
18-Aug-06,19,85.68,2175938
18-Aug-06,20,83.48,2131789
18-Aug-06,21,81.48,2040367
18-Aug-06,22,80.28,1892864
18-Aug-06,23,79.16,1667207
18-Aug-06,24,78.04,1403952
19-Aug-06,1,77.28,1233151
19-Aug-06,2,76.72,1126719
19-Aug-06,3,76.36,1052908
19-Aug-06,4,75.92,999760
19-Aug-06,5,75.56,983859
19-Aug-06,6,75.16,1027391
19-Aug-06,7,74.68,1116929
19-Aug-06,8,75.2,1126626
19-Aug-06,9,77.32,1195456
19-Aug-06,10,80.96,1402925
19-Aug-06,11,82.56,1501427
19-Aug-06,12,83.88,1643374
19-Aug-06,13,85.92,1899582
19-Aug-06,14,87.08,2038299
19-Aug-06,15,86.76,2031452
19-Aug-06,16,86.48,2086797
19-Aug-06,17,85.88,2132599
19-Aug-06,18,85.08,2116108
19-Aug-06,19,83.04,2042853
19-Aug-06,20,80.56,1903857
19-Aug-06,21,78.84,1815740
19-Aug-06,22,77.32,1680046
19-Aug-06,23,76.12,1490172
19-Aug-06,24,75.4,1253971
20-Aug-06,1,74.8,1112326
20-Aug-06,2,73.92,1001882
20-Aug-06,3,73.32,925637
20-Aug-06,4,73.08,898695
20-Aug-06,5,72.8,884258
20-Aug-06,6,72.72,913488
20-Aug-06,7,72.68,1032006
20-Aug-06,8,73.72,1073120
20-Aug-06,9,77.2,1187730
20-Aug-06,10,81.04,1408482
20-Aug-06,11,84.48,1653269
20-Aug-06,12,86.92,1864905
20-Aug-06,13,87.84,2012955
20-Aug-06,14,88.32,2101944
20-Aug-06,15,87.52,2129470
20-Aug-06,16,87.32,2143043
20-Aug-06,17,86.28,2126787
20-Aug-06,18,85.12,2124132
20-Aug-06,19,84.16,2128331
20-Aug-06,20,82.16,2032543
20-Aug-06,21,80.24,1913735
20-Aug-06,22,79.04,1789092
20-Aug-06,23,78.24,1557995
20-Aug-06,24,77.12,1380347
21-Aug-06,1,76.36,1174873
21-Aug-06,2,75.68,1062808
21-Aug-06,3,75,996264
21-Aug-06,4,74.48,954939
21-Aug-06,5,74.28,941924
21-Aug-06,6,73.84,970051
21-Aug-06,7,73.56,1070784
21-Aug-06,8,74.6,1137644
21-Aug-06,9,78.84,1260892
21-Aug-06,10,82.68,1464105
21-Aug-06,11,85.32,1685447
21-Aug-06,12,87.56,1970315
21-Aug-06,13,88.6,2082450
21-Aug-06,14,89.48,2245943
21-Aug-06,15,90.28,2331432
21-Aug-06,16,88.8,2177960
21-Aug-06,17,87.84,2221450
21-Aug-06,18,86.32,2197964
21-Aug-06,19,84.44,2148950
21-Aug-06,20,82.08,2029229
21-Aug-06,21,80.48,1939487
21-Aug-06,22,79.16,1800956
21-Aug-06,23,78.2,1553119
21-Aug-06,24,77.44,1389420
22-Aug-06,1,76.76,1222847
22-Aug-06,2,76.04,1109822
22-Aug-06,3,75.72,1045017
22-Aug-06,4,75.04,984385
22-Aug-06,5,74.56,952044
22-Aug-06,6,73.8,972101
22-Aug-06,7,73.12,1057511
22-Aug-06,8,74.76,1127972
22-Aug-06,9,78.92,1267716
22-Aug-06,10,82.8,1464487
22-Aug-06,11,85.68,1759260
22-Aug-06,12,87.4,1955358
22-Aug-06,13,88.56,2071164
22-Aug-06,14,89.88,2284946
22-Aug-06,15,89.56,2263510
22-Aug-06,16,88.88,2185803
22-Aug-06,17,87.32,2195990
22-Aug-06,18,86.56,2226151
22-Aug-06,19,85.48,2174402
22-Aug-06,20,83.68,2160750
22-Aug-06,21,81.76,2051857
22-Aug-06,22,80.24,1888782
22-Aug-06,23,79.44,1686800
22-Aug-06,24,78.2,1422198
23-Aug-06,1,77.32,1232046
23-Aug-06,2,76.68,1119115
23-Aug-06,3,75.68,1045757
23-Aug-06,4,75.16,980442
23-Aug-06,5,74.96,961545
23-Aug-06,6,74.64,1008027
23-Aug-06,7,74.16,1087075
23-Aug-06,8,75.6,1161514
23-Aug-06,9,79.4,1288952
23-Aug-06,10,83.36,1528323
23-Aug-06,11,85.8,1771085
23-Aug-06,12,87.16,1896738
23-Aug-06,13,88.08,2034804
23-Aug-06,14,88.72,2156625
23-Aug-06,15,87.44,2107661
23-Aug-06,16,86.16,2064756
23-Aug-06,17,84.92,2047891
23-Aug-06,18,83.92,2022528
23-Aug-06,19,82.76,2047880
23-Aug-06,20,81.36,1945382
23-Aug-06,21,79.72,1869772
23-Aug-06,22,78.92,1792574
23-Aug-06,23,78.24,1557995
23-Aug-06,24,77.68,1410078
24-Aug-06,1,77.08,1253016
24-Aug-06,2,76.24,1115818
24-Aug-06,3,75.88,1051826
24-Aug-06,4,75.84,1003598
24-Aug-06,5,75.6,981630
24-Aug-06,6,75.24,1038049
24-Aug-06,7,74.8,1141085
24-Aug-06,8,75.8,1197825
24-Aug-06,9,79.44,1288952
24-Aug-06,10,83.24,1515913
24-Aug-06,11,85.48,1733292
24-Aug-06,12,86.08,1826344
24-Aug-06,13,84.96,1791772
24-Aug-06,14,84.36,1791211
24-Aug-06,15,84.08,1835479
24-Aug-06,16,82.8,1815314
24-Aug-06,17,81.96,1825529
24-Aug-06,18,81.88,1888358
24-Aug-06,19,80.76,1849857
24-Aug-06,20,79.88,1811971
24-Aug-06,21,78.68,1812617
24-Aug-06,22,78.12,1729124
24-Aug-06,23,77.88,1570893
24-Aug-06,24,77.4,1383318
25-Aug-06,1,76.68,1215174
25-Aug-06,2,76.52,1112417
25-Aug-06,3,75.88,1051826
25-Aug-06,4,75.72,990897
25-Aug-06,5,75.48,979864
25-Aug-06,6,75.24,1038049
25-Aug-06,7,75,1148885
25-Aug-06,8,75.8,1197825
25-Aug-06,9,77.96,1234268
25-Aug-06,10,80.24,1355801
25-Aug-06,11,82.16,1480281
25-Aug-06,12,82.36,1533269
25-Aug-06,13,81.16,1494500
25-Aug-06,14,81.68,1559030
25-Aug-06,15,81.64,1614616
25-Aug-06,16,80.92,1588680
25-Aug-06,17,80.48,1676298
25-Aug-06,18,80.12,1701568
25-Aug-06,19,78.8,1730829
25-Aug-06,20,77.76,1650751
25-Aug-06,21,77.12,1638853
25-Aug-06,22,76.36,1608895
25-Aug-06,23,75.8,1451343
25-Aug-06,24,75.36,1254171
26-Aug-06,1,75.04,1107321
26-Aug-06,2,74.72,1011492
26-Aug-06,3,74.56,972458
26-Aug-06,4,74.28,929754
26-Aug-06,5,74.16,927783
26-Aug-06,6,73.96,978749
26-Aug-06,7,73.56,1070784
26-Aug-06,8,74.32,1116748
26-Aug-06,9,76.88,1184290
26-Aug-06,10,80.2,1355801
26-Aug-06,11,82.68,1517250
26-Aug-06,12,84.44,1693832
26-Aug-06,13,85,1798954
26-Aug-06,14,84.8,1833899
26-Aug-06,15,85.84,1992592
26-Aug-06,16,84.64,1901406
26-Aug-06,17,84.08,1967234
26-Aug-06,18,83.68,2008615
26-Aug-06,19,82.68,2034438
26-Aug-06,20,81,1934252
26-Aug-06,21,79.24,1848392
26-Aug-06,22,78.24,1743127
26-Aug-06,23,77.24,1521690
26-Aug-06,24,76.84,1353667
27-Aug-06,1,76.36,1174873
27-Aug-06,2,75.92,1097574
27-Aug-06,3,75.28,1000806
27-Aug-06,4,74.84,977159
27-Aug-06,5,74.6,951287
27-Aug-06,6,74.2,1009004
27-Aug-06,7,74.2,1079148
27-Aug-06,8,74.68,1132919
27-Aug-06,9,76.84,1186377
27-Aug-06,10,80.2,1355801
27-Aug-06,11,83.08,1548302
27-Aug-06,12,85,1770492
27-Aug-06,13,86.08,1886622
27-Aug-06,14,87.32,2051370
27-Aug-06,15,88.16,2127070
27-Aug-06,16,88.24,2208956
27-Aug-06,17,87.92,2228730
27-Aug-06,18,86.8,2230832
27-Aug-06,19,84.92,2169661
27-Aug-06,20,82.72,2059947
27-Aug-06,21,81.12,1979408
27-Aug-06,22,80.44,1899743
27-Aug-06,23,79.52,1691715
27-Aug-06,24,78.84,1489010
28-Aug-06,1,78.12,1274175
28-Aug-06,2,77.56,1167148
28-Aug-06,3,76.84,1089485
28-Aug-06,4,76.48,1039005
28-Aug-06,5,76,1011136
28-Aug-06,6,75.56,1055454
28-Aug-06,7,75.04,1163377
28-Aug-06,8,76.12,1186238
28-Aug-06,9,79.08,1267026
28-Aug-06,10,82.68,1464105
28-Aug-06,11,85.8,1771085
28-Aug-06,12,87.6,1982280
28-Aug-06,13,89.08,2130017
28-Aug-06,14,89.28,2227890
28-Aug-06,15,89.92,2299294
28-Aug-06,16,90.36,2348584
28-Aug-06,17,88.96,2221260
28-Aug-06,18,88.36,2293698
28-Aug-06,19,86.64,2268081
28-Aug-06,20,83.52,2135563
28-Aug-06,21,81.52,2040975
28-Aug-06,22,80.52,1907877
28-Aug-06,23,79.92,1728871
28-Aug-06,24,79.68,1565284
29-Aug-06,1,79.16,1362871
29-Aug-06,2,78.24,1215266
29-Aug-06,3,77.44,1119577
29-Aug-06,4,76.64,1051788
29-Aug-06,5,76.48,1049765
29-Aug-06,6,76.12,1089392
29-Aug-06,7,75.76,1174810
29-Aug-06,8,76.92,1227185
29-Aug-06,9,80.96,1391321
29-Aug-06,10,84,1605922
29-Aug-06,11,86.88,1864220
29-Aug-06,12,88.44,2041935
29-Aug-06,13,89.92,2241303
29-Aug-06,14,90.92,2348340
29-Aug-06,15,91.24,2415314
29-Aug-06,16,90.96,2394903
29-Aug-06,17,90.12,2401881
29-Aug-06,18,88.32,2294115
29-Aug-06,19,86.24,2213207
29-Aug-06,20,83.76,2158867
29-Aug-06,21,82.4,2089860
29-Aug-06,22,81.2,1966319
29-Aug-06,23,80.52,1784044
29-Aug-06,24,79.68,1565284
30-Aug-06,1,79.12,1358449
30-Aug-06,2,78.52,1228178
30-Aug-06,3,77.84,1160814
30-Aug-06,4,77.24,1083741
30-Aug-06,5,76.6,1057898
30-Aug-06,6,76.36,1102261
30-Aug-06,7,76.36,1208762
30-Aug-06,8,77,1230284
30-Aug-06,9,78.6,1250759
30-Aug-06,10,80.32,1355225
30-Aug-06,11,81.72,1487189
30-Aug-06,12,82.76,1568795
30-Aug-06,13,83.36,1670733
30-Aug-06,14,83.92,1770385
