Date,Day of week,Month,Hour,Temperature,Aniket_Thopte
19-Jul-06,19,7,2,76.6,1145252.303
19-Jul-06,19,7,3,75.88,1048055.398
19-Jul-06,19,7,4,74.96,946443.3534
19-Jul-06,19,7,5,74.64,923176.2479
19-Jul-06,19,7,6,74.12,961442.8098
19-Jul-06,19,7,7,73.88,1028746.412
19-Jul-06,19,7,8,76.24,1148611.617
19-Jul-06,19,7,9,80,1333055.263
19-Jul-06,19,7,10,83.68,1554101.481
19-Jul-06,19,7,11,86.92,1850714.343
19-Jul-06,19,7,12,88.48,2049244.653
19-Jul-06,19,7,13,89.64,2212583.771
19-Jul-06,19,7,14,89.8,2284321.539
19-Jul-06,19,7,15,89.68,2333739.829
19-Jul-06,19,7,16,87.88,2265413.141
19-Jul-06,19,7,17,86.4,2203101.115
19-Jul-06,19,7,18,86.16,2249487.143
19-Jul-06,19,7,19,83.96,2153630.166
19-Jul-06,19,7,20,81.6,2006496.813
19-Jul-06,19,7,21,79.8,1880655.291
19-Jul-06,19,7,22,78.4,1743236.465
19-Jul-06,19,7,23,77.88,1584290.43
19-Jul-06,19,7,24,76.72,1360163.352
20-Jul-06,20,7,1,75.76,1150185.514
20-Jul-06,20,7,2,74.88,1037594.195
20-Jul-06,20,7,3,74.2,946617.7838
20-Jul-06,20,7,4,74,892585.0231
20-Jul-06,20,7,5,73.56,864781.8097
20-Jul-06,20,7,6,73.04,905912.787
20-Jul-06,20,7,7,72.72,977835.6172
20-Jul-06,20,7,8,75.4,1110618.257
20-Jul-06,20,7,9,79.8,1323813.548
20-Jul-06,20,7,10,82.8,1494690.491
20-Jul-06,20,7,11,85.8,1746488.616
20-Jul-06,20,7,12,87.12,1927179.235
20-Jul-06,20,7,13,88.76,2148534.588
20-Jul-06,20,7,14,88.16,2174743.934
20-Jul-06,20,7,15,88.6,2263569.172
20-Jul-06,20,7,16,87.72,2251944.297
20-Jul-06,20,7,17,87.88,2315568.523
20-Jul-06,20,7,18,85.92,2232780.872
20-Jul-06,20,7,19,84,2156201.604
20-Jul-06,20,7,20,82.24,2061778.892
20-Jul-06,20,7,21,80.36,1927467.188
20-Jul-06,20,7,22,78.72,1768325.914
20-Jul-06,20,7,23,77.84,1578046.135
20-Jul-06,20,7,24,76.88,1371253.057
21-Jul-06,21,7,1,76.04,1169073.977
21-Jul-06,21,7,2,75.08,1051050.544
21-Jul-06,21,7,3,74.72,980964.9924
21-Jul-06,21,7,4,73.92,892664.2712
21-Jul-06,21,7,5,73.52,864672.3038
21-Jul-06,21,7,6,73,905888.0286
21-Jul-06,21,7,7,72.8,984163.8502
21-Jul-06,21,7,8,74.6,1076572.896
21-Jul-06,21,7,9,78.16,1228497.712
21-Jul-06,21,7,10,81.52,1411543.458
21-Jul-06,21,7,11,84.24,1616653.285
21-Jul-06,21,7,12,85.76,1801726.435
21-Jul-06,21,7,13,87.32,2026531.173
21-Jul-06,21,7,14,88.8,2222357.109
21-Jul-06,21,7,15,89.32,2312583.236
21-Jul-06,21,7,16,89.12,2349416.197
21-Jul-06,21,7,17,88.88,2379987.565
21-Jul-06,21,7,18,87.4,2344531.89
21-Jul-06,21,7,19,84.76,2221243.297
21-Jul-06,21,7,20,82.72,2102467.963
21-Jul-06,21,7,21,81.12,1992966.926
21-Jul-06,21,7,22,79.72,1855425.525
21-Jul-06,21,7,23,78.96,1677377.855
21-Jul-06,21,7,24,77.84,1448280.044
22-Jul-06,22,7,1,76.92,1228183.234
22-Jul-06,22,7,2,76.16,1121761.581
22-Jul-06,22,7,3,75.44,1027940.451
22-Jul-06,22,7,4,74.96,963294.506
22-Jul-06,22,7,5,74.44,919784.0619
22-Jul-06,22,7,6,73.88,955479.2549
22-Jul-06,22,7,7,73.48,1018769.151
22-Jul-06,22,7,8,75.56,1125408.58
22-Jul-06,22,7,9,79.04,1281960.256
22-Jul-06,22,7,10,82.2,1463988.913
22-Jul-06,22,7,11,84.24,1622542.13
22-Jul-06,22,7,12,85.92,1816214.043
22-Jul-06,22,7,13,86.8,1977804.904
22-Jul-06,22,7,14,87.76,2142488.453
22-Jul-06,22,7,15,88.12,2227745.193
22-Jul-06,22,7,16,85.36,2043193.971
22-Jul-06,22,7,17,85.76,2143344.496
22-Jul-06,22,7,18,85.12,2173660.226
22-Jul-06,22,7,19,83.96,2149882.922
22-Jul-06,22,7,20,82.28,2059671.844
22-Jul-06,22,7,21,80.92,1971757.886
22-Jul-06,22,7,22,79.8,1859508.484
22-Jul-06,22,7,23,78.92,1671147.566
22-Jul-06,22,7,24,78.28,1483645.569
23-Jul-06,23,7,1,77.24,1251959.667
23-Jul-06,23,7,2,76.64,1155894.668
23-Jul-06,23,7,3,75.88,1058678.164
23-Jul-06,23,7,4,75.56,1004961.208
23-Jul-06,23,7,5,75.52,992805.5965
23-Jul-06,23,7,6,75.24,1036615.099
23-Jul-06,23,7,7,74.96,1096082.084
23-Jul-06,23,7,8,76.24,1162753.3
23-Jul-06,23,7,9,79.52,1313803.702
23-Jul-06,23,7,10,83,1527587.611
23-Jul-06,23,7,11,84.88,1678770.925
23-Jul-06,23,7,12,86.12,1834524.129
23-Jul-06,23,7,13,86.16,1918625.124
23-Jul-06,23,7,14,85.48,1937030.974
23-Jul-06,23,7,15,83.72,1833739.851
23-Jul-06,23,7,16,83.48,1864316.821
23-Jul-06,23,7,17,83.2,1905991.896
23-Jul-06,23,7,18,82.72,1949208.813
23-Jul-06,23,7,19,81.8,1943679.164
23-Jul-06,23,7,20,80.32,1874896.606
23-Jul-06,23,7,21,78.28,1733415.169
23-Jul-06,23,7,22,77.36,1641738.214
23-Jul-06,23,7,23,77.16,1514420.404
23-Jul-06,23,7,24,77,1380740.434
24-Jul-06,24,7,1,76.2,1185677.66
24-Jul-06,24,7,2,76.32,1137641.871
24-Jul-06,24,7,3,75.88,1062108.392
24-Jul-06,24,7,4,75.48,1004167.655
24-Jul-06,24,7,5,75.12,976604.8861
24-Jul-06,24,7,6,74.84,1018292.849
24-Jul-06,24,7,7,74.28,1066698.804
24-Jul-06,24,7,8,75.56,1133705.994
24-Jul-06,24,7,9,79.56,1320960.106
24-Jul-06,24,7,10,83.12,1544064.932
24-Jul-06,24,7,11,84.32,1644343.191
24-Jul-06,24,7,12,86.24,1847408.372
24-Jul-06,24,7,13,85.96,1902481.682
24-Jul-06,24,7,14,84.28,1828749.758
24-Jul-06,24,7,15,84.16,1880843.056
24-Jul-06,24,7,16,84.24,1943359.385
24-Jul-06,24,7,17,83.72,1966822.791
24-Jul-06,24,7,18,83.48,2030759.302
24-Jul-06,24,7,19,82.64,2032740.13
24-Jul-06,24,7,20,81.36,1982107.76
24-Jul-06,24,7,21,79.36,1838442.899
24-Jul-06,24,7,22,78.44,1744311.973
24-Jul-06,24,7,23,77.8,1575345.535
24-Jul-06,24,7,24,77.36,1412544.247
25-Jul-06,25,7,1,76.76,1227953.236
25-Jul-06,25,7,2,76.16,1133306.516
25-Jul-06,25,7,3,75.84,1066994.215
25-Jul-06,25,7,4,75.28,1000653.926
25-Jul-06,25,7,5,74.76,967337.7127
25-Jul-06,25,7,6,74.36,1002852.808
25-Jul-06,25,7,7,74,1064322.745
25-Jul-06,25,7,8,75.92,1162151.016
25-Jul-06,25,7,9,79.96,1357783.896
25-Jul-06,25,7,10,83.48,1583635.26
25-Jul-06,25,7,11,85.72,1762882.598
25-Jul-06,25,7,12,87.8,1982950.48
25-Jul-06,25,7,13,89.32,2187339.275
25-Jul-06,25,7,14,90.12,2317654.124
25-Jul-06,25,7,15,90.24,2376319.157
25-Jul-06,25,7,16,89.8,2397493.637
25-Jul-06,25,7,17,88.88,2396708.269
25-Jul-06,25,7,18,87.92,2408738.444
25-Jul-06,25,7,19,85.8,2319012.016
25-Jul-06,25,7,20,83.92,2220128.158
25-Jul-06,25,7,21,82.12,2092772.338
25-Jul-06,25,7,22,80.52,1934222.052
25-Jul-06,25,7,23,79.64,1744963.371
25-Jul-06,25,7,24,78.52,1507713.044
26-Jul-06,26,7,1,77.84,1312214.489
26-Jul-06,26,7,2,76.96,1198238.294
26-Jul-06,26,7,3,76.16,1099138.617
26-Jul-06,26,7,4,75.76,1041483.576
26-Jul-06,26,7,5,75.24,1006538.148
26-Jul-06,26,7,6,74.88,1046120.212
26-Jul-06,26,7,7,74.56,1098817.794
26-Jul-06,26,7,8,76.48,1196522.021
26-Jul-06,26,7,9,80.44,1398283.443
26-Jul-06,26,7,10,84.2,1647811.844
26-Jul-06,26,7,11,86.92,1862889.685
26-Jul-06,26,7,12,88.64,2053247.733
26-Jul-06,26,7,13,90,2238388.225
26-Jul-06,26,7,14,90.92,2368120.753
26-Jul-06,26,7,15,91.08,2424538.256
26-Jul-06,26,7,16,90.92,2458656.029
26-Jul-06,26,7,17,90.88,2500996.471
26-Jul-06,26,7,18,89.16,2481692.301
26-Jul-06,26,7,19,87.28,2423532.664
26-Jul-06,26,7,20,84.36,2254834.181
26-Jul-06,26,7,21,82.24,2100739.718
26-Jul-06,26,7,22,80.88,1963081.466
26-Jul-06,26,7,23,80.08,1781254.894
26-Jul-06,26,7,24,79,1541263.019
27-Jul-06,27,7,1,78.28,1343234.493
27-Jul-06,27,7,2,77.8,1254950.412
27-Jul-06,27,7,3,77.12,1160719.277
27-Jul-06,27,7,4,76.6,1091488.989
27-Jul-06,27,7,5,76.24,1062696.5
27-Jul-06,27,7,6,75.76,1095051.545
27-Jul-06,27,7,7,75.44,1137041.45
27-Jul-06,27,7,8,77.12,1221194.638
27-Jul-06,27,7,9,80.72,1409903.379
27-Jul-06,27,7,10,84,1625878.779
27-Jul-06,27,7,11,86.88,1850994.954
27-Jul-06,27,7,12,89.08,2071757.325
27-Jul-06,27,7,13,89.96,2217640.91
27-Jul-06,27,7,14,91,2357276.379
27-Jul-06,27,7,15,90.04,2347870.24
27-Jul-06,27,7,16,88.64,2302589.285
27-Jul-06,27,7,17,87.36,2279865.27
27-Jul-06,27,7,18,86.92,2316420.814
27-Jul-06,27,7,19,85.68,2285402.997
27-Jul-06,27,7,20,83.84,2189508.682
27-Jul-06,27,7,21,80.96,1964425.982
27-Jul-06,27,7,22,79.6,1825891.844
27-Jul-06,27,7,23,78.2,1583361.31
27-Jul-06,27,7,24,77.8,1412962.983
28-Jul-06,28,7,1,76.56,1186305.292
28-Jul-06,28,7,2,76.36,1116453.163
28-Jul-06,28,7,3,75.68,1023984.402
28-Jul-06,28,7,4,75.32,968462.0344
28-Jul-06,28,7,5,74.8,932938.1843
28-Jul-06,28,7,6,74.52,980763.4971
28-Jul-06,28,7,7,74.44,1046583.621
28-Jul-06,28,7,8,76.76,1169250.229
28-Jul-06,28,7,9,80.76,1390319.487
28-Jul-06,28,7,10,83.64,1582374.675
28-Jul-06,28,7,11,86.2,1791037.606
28-Jul-06,28,7,12,87.96,1976209.485
28-Jul-06,28,7,13,89.2,2153406.521
28-Jul-06,28,7,14,89.52,2259087.857
28-Jul-06,28,7,15,89.08,2287819.2
28-Jul-06,28,7,16,87.04,2191464.27
28-Jul-06,28,7,17,84.88,2082147.732
28-Jul-06,28,7,18,84.08,2083222.247
28-Jul-06,28,7,19,82.84,2051401.931
28-Jul-06,28,7,20,81.2,1973786.018
28-Jul-06,28,7,21,79.24,1840828.96
28-Jul-06,28,7,22,78.44,1754869.474
28-Jul-06,28,7,23,77.72,1573412.163
28-Jul-06,28,7,24,76.96,1377730.47
29-Jul-06,29,7,1,76.6,1223047.418
29-Jul-06,29,7,2,76.32,1151241.691
29-Jul-06,29,7,3,75.72,1067188.54
29-Jul-06,29,7,4,75.36,1013817.751
29-Jul-06,29,7,5,75.16,998939.4855
29-Jul-06,29,7,6,74.72,1037193.39
29-Jul-06,29,7,7,74.6,1105027.052
29-Jul-06,29,7,8,76.4,1196943.863
29-Jul-06,29,7,9,80.16,1394347.111
29-Jul-06,29,7,10,83.52,1609962.011
29-Jul-06,29,7,11,85.92,1800659.811
29-Jul-06,29,7,12,87.64,1973898.408
29-Jul-06,29,7,13,89,2149128.162
29-Jul-06,29,7,14,89.6,2270042.406
29-Jul-06,29,7,15,89.88,2343476.034
29-Jul-06,29,7,16,89.28,2355809.877
29-Jul-06,29,7,17,88.56,2376345.361
29-Jul-06,29,7,18,87.44,2360458.307
29-Jul-06,29,7,19,84.72,2214960.891
29-Jul-06,29,7,20,82.88,2121065.521
29-Jul-06,29,7,21,80.96,1987810.332
29-Jul-06,29,7,22,80.08,1892933.841
29-Jul-06,29,7,23,78.84,1666279.039
29-Jul-06,29,7,24,77.8,1436345.87
30-Jul-06,30,7,1,77.24,1270275.777
30-Jul-06,30,7,2,76.28,1149916.294
30-Jul-06,30,7,3,75.84,1074488.911
30-Jul-06,30,7,4,75.36,1011072.456
30-Jul-06,30,7,5,74.68,965155.3706
30-Jul-06,30,7,6,74.28,1004858.788
30-Jul-06,30,7,7,73.92,1064804.728
30-Jul-06,30,7,8,75.2,1128781.201
30-Jul-06,30,7,9,78.16,1262631.239
30-Jul-06,30,7,10,81.84,1478143.725
30-Jul-06,30,7,11,84.84,1706442.434
30-Jul-06,30,7,12,86.96,1907980.353
30-Jul-06,30,7,13,87.24,1999074.446
30-Jul-06,30,7,14,88.16,2140244.346
30-Jul-06,30,7,15,88.56,2232687.21
30-Jul-06,30,7,16,87.08,2188126.364
30-Jul-06,30,7,17,85.8,2146166.999
30-Jul-06,30,7,18,83.52,2022959.45
30-Jul-06,30,7,19,82.24,1990371.087
30-Jul-06,30,7,20,80.16,1882614.004
30-Jul-06,30,7,21,79.16,1834066.176
30-Jul-06,30,7,22,77.96,1713757.997
30-Jul-06,30,7,23,77.16,1522919.297
30-Jul-06,30,7,24,76.76,1353568.25
31-Jul-06,31,7,1,76.4,1209480.768
31-Jul-06,31,7,2,76,1127407.613
31-Jul-06,31,7,3,76.08,1086282.897
31-Jul-06,31,7,4,75.88,1039442.699
31-Jul-06,31,7,5,75.64,1017658.669
31-Jul-06,31,7,6,75.28,1057535.28
31-Jul-06,31,7,7,75.08,1122790.855
31-Jul-06,31,7,8,76.04,1178256.022
31-Jul-06,31,7,9,79.08,1325101.216
31-Jul-06,31,7,10,81.92,1485930.963
31-Jul-06,31,7,11,84.12,1651476.463
31-Jul-06,31,7,12,85.84,1825465.738
31-Jul-06,31,7,13,86.56,1946158.078
31-Jul-06,31,7,14,87.16,2059454.531
31-Jul-06,31,7,15,86.4,2070239.026
31-Jul-06,31,7,16,85.36,2057708.061
31-Jul-06,31,7,17,85.2,2094146.748
31-Jul-06,31,7,18,85.08,2147496.566
31-Jul-06,31,7,19,84.52,2177832.513
31-Jul-06,31,7,20,82.36,2066144.047
31-Jul-06,31,7,21,79.52,1867007.286
31-Jul-06,31,7,22,78.48,1760232.209
31-Jul-06,31,7,23,77.88,1585471.228
31-Jul-06,31,7,24,76.76,1356693.6
1-Aug-06,1,8,1,76,1192682.389
1-Aug-06,1,8,2,75.36,1089382.969
1-Aug-06,1,8,3,74.68,996830.8715
1-Aug-06,1,8,4,74,925278.8389
1-Aug-06,1,8,5,73.44,898080.1372
1-Aug-06,1,8,6,73.08,956914.0852
1-Aug-06,1,8,7,72.76,1033473.997
1-Aug-06,1,8,8,75.04,1143415.714
1-Aug-06,1,8,9,79.6,1355296.957
1-Aug-06,1,8,10,83.28,1587488.017
1-Aug-06,1,8,11,85.92,1841104.631
1-Aug-06,1,8,12,88.16,2063522.103
1-Aug-06,1,8,13,89.4,2184481.813
1-Aug-06,1,8,14,89.72,2259388.717
1-Aug-06,1,8,15,90.92,2328768.856
1-Aug-06,1,8,16,91.12,2350232.178
1-Aug-06,1,8,17,91.24,2353892.918
1-Aug-06,1,8,18,90.72,2362001.942
1-Aug-06,1,8,19,88.76,2381499.54
1-Aug-06,1,8,20,86.04,2347579.093
1-Aug-06,1,8,21,83.4,2223358.497
1-Aug-06,1,8,22,81.76,2074646.966
1-Aug-06,1,8,23,80.92,1893245.516
1-Aug-06,1,8,24,80,1672913.686
2-Aug-06,2,8,1,78.96,1395804.734
2-Aug-06,2,8,2,78.08,1273774.863
2-Aug-06,2,8,3,76.96,1143495.775
2-Aug-06,2,8,4,76.2,1056295.839
2-Aug-06,2,8,5,75.76,1026450.004
2-Aug-06,2,8,6,75.04,1056602.184
2-Aug-06,2,8,7,74.16,1091630.077
2-Aug-06,2,8,8,76.24,1202220.789
2-Aug-06,2,8,9,80.6,1422434.282
2-Aug-06,2,8,10,83.96,1640607.306
2-Aug-06,2,8,11,86.72,1897599.71
2-Aug-06,2,8,12,88.72,2097057.176
2-Aug-06,2,8,13,90.44,2229497.227
2-Aug-06,2,8,14,91.44,2303642.843
2-Aug-06,2,8,15,92.12,2330822.772
2-Aug-06,2,8,16,92.56,2330445.383
2-Aug-06,2,8,17,91.52,2354385.945
2-Aug-06,2,8,18,90.96,2365559.892
2-Aug-06,2,8,19,89.44,2380999.456
2-Aug-06,2,8,20,86.6,2354217.929
2-Aug-06,2,8,21,83.88,2238557.747
2-Aug-06,2,8,22,82.48,2113184.276
2-Aug-06,2,8,23,81.36,1916363.32
2-Aug-06,2,8,24,80.36,1685345.444
3-Aug-06,3,8,1,79.08,1402943.196
3-Aug-06,3,8,2,78.24,1284041.909
3-Aug-06,3,8,3,77.56,1184070.6
3-Aug-06,3,8,4,76.8,1094640.343
3-Aug-06,3,8,5,76.04,1042193.946
3-Aug-06,3,8,6,75.32,1070353.388
3-Aug-06,3,8,7,74.6,1110393.681
3-Aug-06,3,8,8,76.68,1224740.019
3-Aug-06,3,8,9,80.88,1443994.238
3-Aug-06,3,8,10,84.84,1709725.198
3-Aug-06,3,8,11,87.8,1974676.254
3-Aug-06,3,8,12,89.76,2154987.349
3-Aug-06,3,8,13,91.2,2256568.239
3-Aug-06,3,8,14,92.32,2312339.237
3-Aug-06,3,8,15,92.28,2336571.664
3-Aug-06,3,8,16,92.12,2350358.181
3-Aug-06,3,8,17,91.2,2369161.892
3-Aug-06,3,8,18,89.2,2382812.802
3-Aug-06,3,8,19,87.2,2366973.915
3-Aug-06,3,8,20,84.44,2274469.919
3-Aug-06,3,8,21,82.48,2151227.494
3-Aug-06,3,8,22,80.88,2004504.732
3-Aug-06,3,8,23,80,1804782.898
3-Aug-06,3,8,24,79.08,1584925.395
4-Aug-06,4,8,1,77.88,1317828.305
4-Aug-06,4,8,2,77.24,1212823.59
4-Aug-06,4,8,3,76.2,1090735.238
4-Aug-06,4,8,4,75.6,1016597.204
4-Aug-06,4,8,5,74.96,976159.6591
4-Aug-06,4,8,6,74.6,1027982.931
4-Aug-06,4,8,7,74.08,1084051.07
4-Aug-06,4,8,8,75.84,1179269.948
4-Aug-06,4,8,9,79.96,1391572.744
4-Aug-06,4,8,10,83.72,1627091.403
4-Aug-06,4,8,11,86.4,1863967.279
4-Aug-06,4,8,12,88.56,2086509.747
4-Aug-06,4,8,13,88.92,2170682.377
4-Aug-06,4,8,14,89.44,2250895.514
4-Aug-06,4,8,15,90.36,2326114.455
4-Aug-06,4,8,16,88.12,2291978.015
4-Aug-06,4,8,17,86.6,2264544.395
4-Aug-06,4,8,18,83.84,2140808.19
4-Aug-06,4,8,19,81.76,2028459.371
4-Aug-06,4,8,20,79.88,1903378.472
4-Aug-06,4,8,21,77.88,1747069.188
4-Aug-06,4,8,22,76.52,1594121.335
4-Aug-06,4,8,23,76,1433210.095
4-Aug-06,4,8,24,75.4,1269405.676
5-Aug-06,5,8,1,75.12,1125527.987
5-Aug-06,5,8,2,74.4,1020500.842
5-Aug-06,5,8,3,74.08,953876.7488
5-Aug-06,5,8,4,73.72,903247.0318
5-Aug-06,5,8,5,73.44,890726.8486
5-Aug-06,5,8,6,73,943415.1056
5-Aug-06,5,8,7,72.68,1021626.497
5-Aug-06,5,8,8,73.8,1085018.129
5-Aug-06,5,8,9,78.36,1297394.46
5-Aug-06,5,8,10,82.4,1532609.331
5-Aug-06,5,8,11,85.16,1768341.85
5-Aug-06,5,8,12,87.32,1997314.162
5-Aug-06,5,8,13,88.92,2164376.285
5-Aug-06,5,8,14,90,2270819.664
5-Aug-06,5,8,15,90.48,2332784.756
5-Aug-06,5,8,16,90.48,2364671.279
5-Aug-06,5,8,17,88.24,2335689.941
5-Aug-06,5,8,18,87.56,2350976.898
5-Aug-06,5,8,19,86.16,2331762.769
5-Aug-06,5,8,20,83.92,2237295.767
5-Aug-06,5,8,21,81.6,2080161.019
5-Aug-06,5,8,22,80.12,1933804.698
5-Aug-06,5,8,23,79.2,1720568.82
5-Aug-06,5,8,24,78.16,1494923.921
6-Aug-06,6,8,1,77.32,1267317.609
6-Aug-06,6,8,2,76.84,1175204.696
6-Aug-06,6,8,3,75.8,1055508.688
6-Aug-06,6,8,4,75.44,999553.6998
6-Aug-06,6,8,5,75.08,977274.2901
6-Aug-06,6,8,6,74.44,1013186.088
6-Aug-06,6,8,7,73.84,1067464.272
6-Aug-06,6,8,8,75.6,1163759.797
6-Aug-06,6,8,9,80.28,1412325.719
6-Aug-06,6,8,10,84.16,1652569.182
6-Aug-06,6,8,11,86.88,1898896.04
6-Aug-06,6,8,12,88.56,2072938.266
6-Aug-06,6,8,13,89.68,2200050.139
6-Aug-06,6,8,14,90.2,2280080.387
6-Aug-06,6,8,15,90,2321302.433
6-Aug-06,6,8,16,89.2,2332979.446
6-Aug-06,6,8,17,88.24,2336301.103
6-Aug-06,6,8,18,87.8,2361982.449
6-Aug-06,6,8,19,86.32,2339995.103
6-Aug-06,6,8,20,83.52,2207471.103
6-Aug-06,6,8,21,81.56,2078414.549
6-Aug-06,6,8,22,80.24,1941324.393
6-Aug-06,6,8,23,79.48,1741454.833
6-Aug-06,6,8,24,78.96,1556949.261
7-Aug-06,7,8,1,78.2,1322869.727
7-Aug-06,7,8,2,77.56,1219338.511
7-Aug-06,7,8,3,77.12,1138994.588
7-Aug-06,7,8,4,76.6,1068856.269
7-Aug-06,7,8,5,75.92,1022870.991
7-Aug-06,7,8,6,75.44,1064767.659
7-Aug-06,7,8,7,74.92,1114382.648
7-Aug-06,7,8,8,77.24,1248815.352
7-Aug-06,7,8,9,81.28,1473610.947
7-Aug-06,7,8,10,84.48,1670124.171
7-Aug-06,7,8,11,86.84,1885044.017
7-Aug-06,7,8,12,88.48,2066856.132
7-Aug-06,7,8,13,90.16,2224786.397
7-Aug-06,7,8,14,90.44,2291333.416
7-Aug-06,7,8,15,90.12,2328039.071
7-Aug-06,7,8,16,89.56,2348798.827
7-Aug-06,7,8,17,88.8,2360648.591
7-Aug-06,7,8,18,87.88,2367675.001
7-Aug-06,7,8,19,86.48,2348973.724
7-Aug-06,7,8,20,83.44,2199768.344
7-Aug-06,7,8,21,81.52,2076830.495
7-Aug-06,7,8,22,80.52,1963379.388
7-Aug-06,7,8,23,79.52,1739962.278
7-Aug-06,7,8,24,78.96,1551140.602
8-Aug-06,8,8,1,78.04,1309329.896
8-Aug-06,8,8,2,77.28,1197418.708
8-Aug-06,8,8,3,76.8,1114757.047
8-Aug-06,8,8,4,76.48,1058502.659
8-Aug-06,8,8,5,75.52,996146.5851
8-Aug-06,8,8,6,74.96,1034171.089
8-Aug-06,8,8,7,74.48,1089532.985
8-Aug-06,8,8,8,76.6,1206182.293
8-Aug-06,8,8,9,81.12,1463726.885
8-Aug-06,8,8,10,84.36,1654667.603
8-Aug-06,8,8,11,86.92,1877847.499
8-Aug-06,8,8,12,88.72,2084716.829
8-Aug-06,8,8,13,89.84,2213872.197
8-Aug-06,8,8,14,90.96,2314117.366
8-Aug-06,8,8,15,91.48,2375241.11
8-Aug-06,8,8,16,90.68,2389788.259
8-Aug-06,8,8,17,90.56,2417842.983
8-Aug-06,8,8,18,88.92,2409197.711
8-Aug-06,8,8,19,86.32,2342226.414
8-Aug-06,8,8,20,83.32,2189682.614
8-Aug-06,8,8,21,80.16,1949934.711
8-Aug-06,8,8,22,78.8,1788564.058
8-Aug-06,8,8,23,77.88,1573079.53
8-Aug-06,8,8,24,77.04,1373566.523
9-Aug-06,9,8,1,76.48,1202839.391
9-Aug-06,9,8,2,75.36,1070183.434
9-Aug-06,9,8,3,74.92,994716.0798
9-Aug-06,9,8,4,74.04,912984.8877
9-Aug-06,9,8,5,73.8,901518.2509
9-Aug-06,9,8,6,73.08,938475.8526
9-Aug-06,9,8,7,72.48,1005145.023
9-Aug-06,9,8,8,74.16,1087753.612
9-Aug-06,9,8,9,78.48,1291056.219
9-Aug-06,9,8,10,82.44,1528016.314
9-Aug-06,9,8,11,85.56,1758359.133
9-Aug-06,9,8,12,87.76,2008606.196
9-Aug-06,9,8,13,89.48,2201114.227
9-Aug-06,9,8,14,90.32,2292999.149
9-Aug-06,9,8,15,90.04,2330834.898
9-Aug-06,9,8,16,90.4,2387804.729
9-Aug-06,9,8,17,90.72,2429976.134
9-Aug-06,9,8,18,90,2444188.174
9-Aug-06,9,8,19,88.16,2424840.021
9-Aug-06,9,8,20,85.4,2331253.477
9-Aug-06,9,8,21,82.72,2178522.752
9-Aug-06,9,8,22,81.48,2042363.934
9-Aug-06,9,8,23,80.32,1805953.291
9-Aug-06,9,8,24,79.24,1563398.768
10-Aug-06,10,8,1,77.92,1303416.892
10-Aug-06,10,8,2,77.64,1220530.245
10-Aug-06,10,8,3,76.84,1116992.149
10-Aug-06,10,8,4,76,1028915.121
10-Aug-06,10,8,5,75.4,991161.3031
10-Aug-06,10,8,6,74.64,1019181.358
10-Aug-06,10,8,7,73.92,1067595.131
10-Aug-06,10,8,8,75.56,1152793.266
10-Aug-06,10,8,9,80.04,1385248.202
10-Aug-06,10,8,10,83.56,1584637.967
10-Aug-06,10,8,11,86.44,1818523.494
10-Aug-06,10,8,12,89,2095287.019
10-Aug-06,10,8,13,90,2233066.995
10-Aug-06,10,8,14,91.48,2347315.812
10-Aug-06,10,8,15,91.8,2400034.662
10-Aug-06,10,8,16,92.08,2436737.859
10-Aug-06,10,8,17,91.68,2454998.191
10-Aug-06,10,8,18,90.88,2468025.358
10-Aug-06,10,8,19,89.6,2469175.24
10-Aug-06,10,8,20,87.16,2418400.803
10-Aug-06,10,8,21,84.4,2298919.475
10-Aug-06,10,8,22,82.8,2147177.568
10-Aug-06,10,8,23,81.12,1875821.929
10-Aug-06,10,8,24,80.36,1652927.095
11-Aug-06,11,8,1,79.36,1406958.414
11-Aug-06,11,8,2,78.32,1267446.62
11-Aug-06,11,8,3,77.4,1154340.333
11-Aug-06,11,8,4,76.72,1075208.149
11-Aug-06,11,8,5,76.2,1040398.886
11-Aug-06,11,8,6,75.32,1058593.766
11-Aug-06,11,8,7,74.96,1118988.098
11-Aug-06,11,8,8,76.28,1191313.096
11-Aug-06,11,8,9,80.28,1395157.848
11-Aug-06,11,8,10,84.24,1622937.747
11-Aug-06,11,8,11,87.12,1862121.802
11-Aug-06,11,8,12,89.56,2127739.412
11-Aug-06,11,8,13,91.2,2297428.137
11-Aug-06,11,8,14,92.32,2385936.087
11-Aug-06,11,8,15,92.72,2430646.231
11-Aug-06,11,8,16,92.96,2456492.254
11-Aug-06,11,8,17,92.92,2470755.694
11-Aug-06,11,8,18,91.2,2482736.689
11-Aug-06,11,8,19,89.36,2474274.358
11-Aug-06,11,8,20,86.32,2392137.709
11-Aug-06,11,8,21,83.68,2254173.301
11-Aug-06,11,8,22,82.08,2088493.962
11-Aug-06,11,8,23,81.2,1879741.3
11-Aug-06,11,8,24,79.96,1614355.351
12-Aug-06,12,8,1,78.88,1373530.976
12-Aug-06,12,8,2,78.04,1249633
12-Aug-06,12,8,3,77.44,1156791.236
12-Aug-06,12,8,4,77.04,1096391.155
12-Aug-06,12,8,5,76.4,1053855.316
12-Aug-06,12,8,6,76.24,1114083.015
12-Aug-06,12,8,7,75.84,1166418.914
12-Aug-06,12,8,8,77.4,1252857.015
12-Aug-06,12,8,9,82.16,1506496.957
